"elemento_grafo";"ci";"cj";"ck";"cl";"cm";"mean_absolute_error"
"A11";2;2;2;2;0;1.83619
"A11";2;2;2;2;1;1.8845
"A11";2;2;2;2;2;2.03599
"A12";0;0;0;0;0;0.23284
"A12";0;0;0;0;1;0.229501
"A12";0;0;0;0;2;0.227017
"A12";0;0;0;1;0;0.556211
"A12";0;0;0;1;1;0.551403
"A12";0;0;0;1;2;0.537324
"A12";0;0;0;2;0;1.10541
"A12";0;0;0;2;1;1.08172
"A12";0;0;0;2;2;1.09745
"A12";0;0;1;0;0;0.220736
"A12";0;0;1;0;1;0.220331
"A12";0;0;1;0;2;0.214476
"A12";0;0;1;1;0;0.557743
"A12";0;0;1;1;1;0.547783
"A12";0;0;1;1;2;0.537687
"A12";0;0;1;2;0;1.09746
"A12";0;0;1;2;1;1.09145
"A12";0;0;1;2;2;1.08117
"A12";0;0;2;0;0;0.22583
"A12";0;0;2;0;1;0.218404
"A12";0;0;2;0;2;0.21418
"A12";0;0;2;1;0;0.5469
"A12";0;0;2;1;1;0.538387
"A12";0;0;2;1;2;0.532956
"A12";0;0;2;2;0;1.11773
"A12";0;0;2;2;1;1.11458
"A12";0;0;2;2;2;1.10987
"A12";0;1;0;0;0;0.239123
"A12";0;1;0;0;1;0.233654
"A12";0;1;0;0;2;0.227697
"A12";0;1;0;1;0;0.5647
"A12";0;1;0;1;1;0.559992
"A12";0;1;0;1;2;0.551048
"A12";0;1;0;2;0;1.13172
"A12";0;1;0;2;1;1.11753
"A12";0;1;0;2;2;1.13469
"A12";0;1;1;0;0;0.234538
"A12";0;1;1;0;1;0.240494
"A12";0;1;1;0;2;0.24826
"A12";0;1;1;1;0;0.602655
"A12";0;1;1;1;1;0.589433
"A12";0;1;1;1;2;0.588251
"A12";0;1;1;2;0;1.15357
"A12";0;1;1;2;1;1.14177
"A12";0;1;1;2;2;1.15183
"A12";0;1;2;0;0;0.320698
"A12";0;1;2;0;1;0.307475
"A12";0;1;2;0;2;0.259464
"A12";0;1;2;1;0;0.599285
"A12";0;1;2;1;1;0.594083
"A12";0;1;2;1;2;0.586025
"A12";0;1;2;2;0;1.17254
"A12";0;1;2;2;1;1.16965
"A12";0;1;2;2;2;1.17652
"A12";0;2;0;0;0;0.234605
"A12";0;2;0;0;1;0.240027
"A12";0;2;0;0;2;0.237519
"A12";0;2;0;1;0;0.564719
"A12";0;2;0;1;1;0.556793
"A12";0;2;0;1;2;0.543938
"A12";0;2;0;2;0;1.11558
"A12";0;2;0;2;1;1.12252
"A12";0;2;0;2;2;1.14827
"A12";0;2;1;0;0;0.27431
"A12";0;2;1;0;1;0.273551
"A12";0;2;1;0;2;0.286668
"A12";0;2;1;1;0;0.590075
"A12";0;2;1;1;1;0.605439
"A12";0;2;1;1;2;0.626283
"A12";0;2;1;2;0;1.17413
"A12";0;2;1;2;1;1.1844
"A12";0;2;1;2;2;1.24758
"A12";0;2;2;0;0;0.269834
"A12";0;2;2;0;1;0.27163
"A12";0;2;2;0;2;0.28944
"A12";0;2;2;1;0;0.595064
"A12";0;2;2;1;1;0.600778
"A12";0;2;2;1;2;0.615914
"A12";0;2;2;2;0;1.14463
"A12";0;2;2;2;1;1.14541
"A12";0;2;2;2;2;1.16544
"A12";1;0;0;0;0;0.517189
"A12";1;0;0;0;1;0.553473
"A12";1;0;0;0;2;0.740632
"A12";1;0;0;1;0;0.862311
"A12";1;0;0;1;1;0.940677
"A12";1;0;0;1;2;1.00136
"A12";1;0;0;2;0;1.32272
"A12";1;0;0;2;1;1.34331
"A12";1;0;0;2;2;1.71979
"A12";1;0;1;0;0;0.712876
"A12";1;0;1;0;1;0.732799
"A12";1;0;1;0;2;0.77202
"A12";1;0;1;1;0;0.882726
"A12";1;0;1;1;1;0.866375
"A12";1;0;1;1;2;0.855057
"A12";1;0;1;2;0;1.51373
"A12";1;0;1;2;1;1.64534
"A12";1;0;1;2;2;1.69292
"A12";1;0;2;0;0;0.601978
"A12";1;0;2;0;1;0.620658
"A12";1;0;2;0;2;0.643065
"A12";1;0;2;1;0;1.09643
"A12";1;0;2;1;1;1.24988
"A12";1;0;2;1;2;1.3708
"A12";1;0;2;2;0;1.60765
"A12";1;0;2;2;1;1.64432
"A12";1;0;2;2;2;1.82151
"A12";1;1;0;0;0;0.557009
"A12";1;1;0;0;1;0.577405
"A12";1;1;0;0;2;0.613198
"A12";1;1;0;1;0;0.837773
"A12";1;1;0;1;1;0.857751
"A12";1;1;0;1;2;0.910241
"A12";1;1;0;2;0;1.79929
"A12";1;1;0;2;1;1.84794
"A12";1;1;0;2;2;1.88656
"A12";1;1;1;0;0;0.955414
"A12";1;1;1;0;1;0.998407
"A12";1;1;1;0;2;1.12731
"A12";1;1;1;1;0;1.07957
"A12";1;1;1;1;1;1.37702
"A12";1;1;1;1;2;1.65525
"A12";1;1;1;2;0;1.56184
"A12";1;1;1;2;1;1.65143
"A12";1;1;1;2;2;1.72535
"A12";1;1;2;0;0;0.732355
"A12";1;1;2;0;1;0.72989
"A12";1;1;2;0;2;0.789042
"A12";1;1;2;1;0;1.28549
"A12";1;1;2;1;1;1.32962
"A12";1;1;2;1;2;1.50556
"A12";1;1;2;2;0;1.65746
"A12";1;1;2;2;1;1.67082
"A12";1;1;2;2;2;1.82149
"A12";1;2;0;0;0;0.712262
"A12";1;2;0;0;1;0.742005
"A12";1;2;0;0;2;0.777948
"A12";1;2;0;1;0;0.981061
"A12";1;2;0;1;1;0.980157
"A12";1;2;0;1;2;1.06682
"A12";1;2;0;2;0;1.64983
"A12";1;2;0;2;1;1.68598
"A12";1;2;0;2;2;1.72686
"A12";1;2;1;0;0;0.829543
"A12";1;2;1;0;1;0.813581
"A12";1;2;1;0;2;1.19816
"A12";1;2;1;1;0;1.17933
"A12";1;2;1;1;1;1.19555
"A12";1;2;1;1;2;1.38629
"A12";1;2;1;2;0;1.78542
"A12";1;2;1;2;1;1.72321
"A12";1;2;1;2;2;1.8606
"A12";1;2;2;0;0;1.42538
"A12";1;2;2;0;1;1.56439
"A12";1;2;2;0;2;1.82553
"A12";1;2;2;1;0;1.80484
"A12";1;2;2;1;1;1.86504
"A12";1;2;2;1;2;1.88524
"A12";1;2;2;2;0;1.89495
"A12";1;2;2;2;1;1.88786
"A12";1;2;2;2;2;1.98202
"A12";2;0;0;0;0;0.705281
"A12";2;0;0;0;1;0.729742
"A12";2;0;0;0;2;0.848532
"A12";2;0;0;1;0;0.85187
"A12";2;0;0;1;1;0.902007
"A12";2;0;0;1;2;1.08574
"A12";2;0;0;2;0;1.46562
"A12";2;0;0;2;1;1.51295
"A12";2;0;0;2;2;1.65654
"A12";2;0;1;0;0;0.718755
"A12";2;0;1;0;1;0.782312
"A12";2;0;1;0;2;0.94736
"A12";2;0;1;1;0;1.34614
"A12";2;0;1;1;1;1.34645
"A12";2;0;1;1;2;1.47324
"A12";2;0;1;2;0;1.95591
"A12";2;0;1;2;1;2.16848
"A12";2;0;1;2;2;2.50757
"A12";2;0;2;0;0;1.05684
"A12";2;0;2;0;1;1.15193
"A12";2;0;2;0;2;1.54889
"A12";2;0;2;1;0;1.35359
"A12";2;0;2;1;1;1.47092
"A12";2;0;2;1;2;1.47701
"A12";2;0;2;2;0;1.88587
"A12";2;0;2;2;1;1.93096
"A12";2;0;2;2;2;2.02437
"A12";2;1;0;0;0;0.714077
"A12";2;1;0;0;1;0.688011
"A12";2;1;0;0;2;0.681278
"A12";2;1;0;1;0;1.32464
"A12";2;1;0;1;1;1.28388
"A12";2;1;0;1;2;1.26798
"A12";2;1;0;2;0;1.61665
"A12";2;1;0;2;1;1.62385
"A12";2;1;0;2;2;1.73044
"A12";2;1;1;0;0;0.986484
"A12";2;1;1;0;1;0.994342
"A12";2;1;1;0;2;1.05826
"A12";2;1;1;1;0;1.45914
"A12";2;1;1;1;1;1.41962
"A12";2;1;1;1;2;1.44346
"A12";2;1;1;2;0;1.57671
"A12";2;1;1;2;1;1.56756
"A12";2;1;1;2;2;1.74691
"A12";2;1;2;0;0;1.2242
"A12";2;1;2;0;1;1.48422
"A12";2;1;2;0;2;1.59634
"A12";2;1;2;1;0;1.98943
"A12";2;1;2;1;1;2.02711
"A12";2;1;2;1;2;2.17598
"A12";2;1;2;2;0;2.05066
"A12";2;1;2;2;1;2.16227
"A12";2;1;2;2;2;2.5555
"A12";2;2;0;0;0;0.90744
"A12";2;2;0;0;1;0.855276
"A12";2;2;0;0;2;0.941402
"A12";2;2;0;1;0;1.16071
"A12";2;2;0;1;1;1.16746
"A12";2;2;0;1;2;1.25655
"A12";2;2;0;2;0;1.53959
"A12";2;2;0;2;1;1.55928
"A12";2;2;0;2;2;1.70019
"A12";2;2;1;0;0;1.17428
"A12";2;2;1;0;1;1.15315
"A12";2;2;1;0;2;1.25532
"A12";2;2;1;1;0;1.65585
"A12";2;2;1;1;1;1.7166
"A12";2;2;1;1;2;2.06764
"A12";2;2;1;2;0;2.1294
"A12";2;2;1;2;1;2.08652
"A12";2;2;1;2;2;2.34029
"A12";2;2;2;0;0;0.966633
"A12";2;2;2;0;1;1.05376
"A12";2;2;2;0;2;1.14454
"A12";2;2;2;1;0;2.31487
"A12";2;2;2;1;1;2.38285
"A12";2;2;2;1;2;2.62137
"A12";2;2;2;2;0;2.12643
"A12";2;2;2;2;1;2.12297
"A12";2;2;2;2;2;2.30767
"A13";0;0;0;0;0;0.249586
"A13";0;0;0;0;1;0.248671
"A13";0;0;0;0;2;0.243301
"A13";0;0;0;1;0;0.58286
"A13";0;0;0;1;1;0.583115
"A13";0;0;0;1;2;0.574253
"A13";0;0;0;2;0;1.18545
"A13";0;0;0;2;1;1.17945
"A13";0;0;0;2;2;1.18591
"A13";0;0;1;0;0;0.246287
"A13";0;0;1;0;1;0.239137
"A13";0;0;1;0;2;0.233936
"A13";0;0;1;1;0;0.577902
"A13";0;0;1;1;1;0.578117
"A13";0;0;1;1;2;0.567052
"A13";0;0;1;2;0;1.14392
"A13";0;0;1;2;1;1.14725
"A13";0;0;1;2;2;1.12999
"A13";0;0;2;0;0;0.255838
"A13";0;0;2;0;1;0.248061
"A13";0;0;2;0;2;0.239407
"A13";0;0;2;1;0;0.5978
"A13";0;0;2;1;1;0.589914
"A13";0;0;2;1;2;0.582271
"A13";0;0;2;2;0;1.1832
"A13";0;0;2;2;1;1.17299
"A13";0;0;2;2;2;1.16516
"A13";0;1;0;0;0;0.273343
"A13";0;1;0;0;1;0.267588
"A13";0;1;0;0;2;0.264778
"A13";0;1;0;1;0;0.59615
"A13";0;1;0;1;1;0.588404
"A13";0;1;0;1;2;0.592485
"A13";0;1;0;2;0;1.19473
"A13";0;1;0;2;1;1.19832
"A13";0;1;0;2;2;1.17356
"A13";0;1;1;0;0;0.26292
"A13";0;1;1;0;1;0.270336
"A13";0;1;1;0;2;0.260249
"A13";0;1;1;1;0;0.656928
"A13";0;1;1;1;1;0.649888
"A13";0;1;1;1;2;0.649376
"A13";0;1;1;2;0;1.22728
"A13";0;1;1;2;1;1.21708
"A13";0;1;1;2;2;1.19732
"A13";0;1;2;0;0;0.343157
"A13";0;1;2;0;1;0.337762
"A13";0;1;2;0;2;0.313859
"A13";0;1;2;1;0;0.661137
"A13";0;1;2;1;1;0.651282
"A13";0;1;2;1;2;0.648963
"A13";0;1;2;2;0;1.25795
"A13";0;1;2;2;1;1.24614
"A13";0;1;2;2;2;1.26458
"A13";0;2;0;0;0;0.266347
"A13";0;2;0;0;1;0.264198
"A13";0;2;0;0;2;0.258943
"A13";0;2;0;1;0;0.606404
"A13";0;2;0;1;1;0.591469
"A13";0;2;0;1;2;0.587699
"A13";0;2;0;2;0;1.22108
"A13";0;2;0;2;1;1.23834
"A13";0;2;0;2;2;1.26288
"A13";0;2;1;0;0;0.301017
"A13";0;2;1;0;1;0.297954
"A13";0;2;1;0;2;0.319375
"A13";0;2;1;1;0;0.63765
"A13";0;2;1;1;1;0.644495
"A13";0;2;1;1;2;0.65705
"A13";0;2;1;2;0;1.26968
"A13";0;2;1;2;1;1.32224
"A13";0;2;1;2;2;1.40012
"A13";0;2;2;0;0;0.311676
"A13";0;2;2;0;1;0.301896
"A13";0;2;2;0;2;0.321999
"A13";0;2;2;1;0;0.636204
"A13";0;2;2;1;1;0.651205
"A13";0;2;2;1;2;0.677023
"A13";0;2;2;2;0;1.21932
"A13";0;2;2;2;1;1.21781
"A13";0;2;2;2;2;1.24736
"A13";1;0;0;0;0;0.536544
"A13";1;0;0;0;1;0.513943
"A13";1;0;0;0;2;0.562277
"A13";1;0;0;1;0;0.972423
"A13";1;0;0;1;1;0.998875
"A13";1;0;0;1;2;1.01502
"A13";1;0;0;2;0;1.43577
"A13";1;0;0;2;1;1.47198
"A13";1;0;0;2;2;1.56962
"A13";1;0;1;0;0;0.910081
"A13";1;0;1;0;1;0.998347
"A13";1;0;1;0;2;1.05006
"A13";1;0;1;1;0;0.907113
"A13";1;0;1;1;1;0.911645
"A13";1;0;1;1;2;0.982661
"A13";1;0;1;2;0;1.70289
"A13";1;0;1;2;1;1.7251
"A13";1;0;1;2;2;1.91618
"A13";1;0;2;0;0;1.16131
"A13";1;0;2;0;1;1.15138
"A13";1;0;2;0;2;1.52109
"A13";1;0;2;1;0;1.15694
"A13";1;0;2;1;1;1.6643
"A13";1;0;2;1;2;1.97832
"A13";1;0;2;2;0;2.18204
"A13";1;0;2;2;1;2.39697
"A13";1;0;2;2;2;2.63189
"A13";1;1;0;0;0;0.627093
"A13";1;1;0;0;1;0.746992
"A13";1;1;0;0;2;0.930198
"A13";1;1;0;1;0;1.09353
"A13";1;1;0;1;1;1.05029
"A13";1;1;0;1;2;1.0267
"A13";1;1;0;2;0;1.41269
"A13";1;1;0;2;1;1.41743
"A13";1;1;0;2;2;1.4384
"A13";1;1;1;0;0;0.630381
"A13";1;1;1;0;1;0.631355
"A13";1;1;1;0;2;0.61266
"A13";1;1;1;1;0;1.20489
"A13";1;1;1;1;1;1.22619
"A13";1;1;1;1;2;1.56481
"A13";1;1;1;2;0;1.77521
"A13";1;1;1;2;1;1.83156
"A13";1;1;1;2;2;2.00935
"A13";1;1;2;0;0;0.772908
"A13";1;1;2;0;1;0.888143
"A13";1;1;2;0;2;1.0064
"A13";1;1;2;1;0;1.33041
"A13";1;1;2;1;1;1.37489
"A13";1;1;2;1;2;1.43402
"A13";1;1;2;2;0;2.25375
"A13";1;1;2;2;1;2.50888
"A13";1;1;2;2;2;2.77627
"A13";1;2;0;0;0;0.770058
"A13";1;2;0;0;1;0.751354
"A13";1;2;0;0;2;0.801153
"A13";1;2;0;1;0;1.51111
"A13";1;2;0;1;1;1.62815
"A13";1;2;0;1;2;1.60552
"A13";1;2;0;2;0;1.86949
"A13";1;2;0;2;1;2.17132
"A13";1;2;0;2;2;2.40114
"A13";1;2;1;0;0;1.27971
"A13";1;2;1;0;1;1.7267
"A13";1;2;1;0;2;2.09547
"A13";1;2;1;1;0;1.326
"A13";1;2;1;1;1;1.45014
"A13";1;2;1;1;2;1.51635
"A13";1;2;1;2;0;1.8031
"A13";1;2;1;2;1;1.78505
"A13";1;2;1;2;2;2.04249
"A13";1;2;2;0;0;1.12246
"A13";1;2;2;0;1;1.13228
"A13";1;2;2;0;2;1.26447
"A13";1;2;2;1;0;1.06081
"A13";1;2;2;1;1;1.04312
"A13";1;2;2;1;2;1.08006
"A13";1;2;2;2;0;1.80641
"A13";1;2;2;2;1;1.80376
"A13";1;2;2;2;2;1.95537
"A13";2;0;0;0;0;0.595441
"A13";2;0;0;0;1;0.602745
"A13";2;0;0;0;2;0.759732
"A13";2;0;0;1;0;1.01164
"A13";2;0;0;1;1;1.03652
"A13";2;0;0;1;2;1.16412
"A13";2;0;0;2;0;1.70418
"A13";2;0;0;2;1;1.75007
"A13";2;0;0;2;2;1.88373
"A13";2;0;1;0;0;0.916045
"A13";2;0;1;0;1;1.02781
"A13";2;0;1;0;2;1.2241
"A13";2;0;1;1;0;1.5346
"A13";2;0;1;1;1;1.51376
"A13";2;0;1;1;2;1.65377
"A13";2;0;1;2;0;2.02202
"A13";2;0;1;2;1;2.17494
"A13";2;0;1;2;2;2.36763
"A13";2;0;2;0;0;0.915411
"A13";2;0;2;0;1;0.947347
"A13";2;0;2;0;2;1.02779
"A13";2;0;2;1;0;1.21079
"A13";2;0;2;1;1;1.2224
"A13";2;0;2;1;2;1.29315
"A13";2;0;2;2;0;1.87472
"A13";2;0;2;2;1;1.95414
"A13";2;0;2;2;2;2.09061
"A13";2;1;0;0;0;0.915825
"A13";2;1;0;0;1;0.903442
"A13";2;1;0;0;2;0.910201
"A13";2;1;0;1;0;1.37516
"A13";2;1;0;1;1;1.3168
"A13";2;1;0;1;2;1.31522
"A13";2;1;0;2;0;1.87845
"A13";2;1;0;2;1;1.94648
"A13";2;1;0;2;2;2.10851
"A13";2;1;1;0;0;0.688176
"A13";2;1;1;0;1;0.72001
"A13";2;1;1;0;2;0.773354
"A13";2;1;1;1;0;1.48107
"A13";2;1;1;1;1;1.58606
"A13";2;1;1;1;2;1.81287
"A13";2;1;1;2;0;1.89375
"A13";2;1;1;2;1;1.89424
"A13";2;1;1;2;2;2.17903
"A13";2;1;2;0;0;1.29858
"A13";2;1;2;0;1;1.29288
"A13";2;1;2;0;2;1.46737
"A13";2;1;2;1;0;1.56947
"A13";2;1;2;1;1;1.54363
"A13";2;1;2;1;2;1.61802
"A13";2;1;2;2;0;2.30176
"A13";2;1;2;2;1;2.43737
"A13";2;1;2;2;2;2.73092
"A13";2;2;0;0;0;1.04401
"A13";2;2;0;0;1;0.999843
"A13";2;2;0;0;2;1.07681
"A13";2;2;0;1;0;1.3167
"A13";2;2;0;1;1;1.2929
"A13";2;2;0;1;2;1.4294
"A13";2;2;0;2;0;1.93296
"A13";2;2;0;2;1;1.94237
"A13";2;2;0;2;2;2.13458
"A13";2;2;1;0;0;1.3246
"A13";2;2;1;0;1;1.28017
"A13";2;2;1;0;2;1.72573
"A13";2;2;1;1;0;1.55011
"A13";2;2;1;1;1;1.51505
"A13";2;2;1;1;2;1.74613
"A13";2;2;1;2;0;2.87512
"A13";2;2;1;2;1;2.76197
"A13";2;2;1;2;2;2.74099
"A13";2;2;2;0;0;1.50766
"A13";2;2;2;0;1;1.48122
"A13";2;2;2;0;2;1.58272
"A13";2;2;2;1;0;2.49347
"A13";2;2;2;1;1;2.57601
"A13";2;2;2;1;2;2.75173
"A13";2;2;2;2;0;2.53894
"A13";2;2;2;2;1;2.64759
"A13";2;2;2;2;2;2.85292
"A14";0;0;0;0;0;0.186362
"A14";0;0;0;0;1;0.183657
"A14";0;0;0;0;2;0.182822
"A14";0;0;0;1;0;0.459817
"A14";0;0;0;1;1;0.459813
"A14";0;0;0;1;2;0.454436
"A14";0;0;0;2;0;0.935716
"A14";0;0;0;2;1;0.929917
"A14";0;0;0;2;2;0.917464
"A14";0;0;1;0;0;0.186222
"A14";0;0;1;0;1;0.182893
"A14";0;0;1;0;2;0.180829
"A14";0;0;1;1;0;0.473777
"A14";0;0;1;1;1;0.467468
"A14";0;0;1;1;2;0.459153
"A14";0;0;1;2;0;0.912129
"A14";0;0;1;2;1;0.912289
"A14";0;0;1;2;2;0.920098
"A14";0;0;2;0;0;0.185636
"A14";0;0;2;0;1;0.183653
"A14";0;0;2;0;2;0.183363
"A14";0;0;2;1;0;0.465005
"A14";0;0;2;1;1;0.463396
"A14";0;0;2;1;2;0.462444
"A14";0;0;2;2;0;0.940765
"A14";0;0;2;2;1;0.933582
"A14";0;0;2;2;2;0.933665
"A14";0;1;0;0;0;0.20124
"A14";0;1;0;0;1;0.197392
"A14";0;1;0;0;2;0.195195
"A14";0;1;0;1;0;0.484878
"A14";0;1;0;1;1;0.488193
"A14";0;1;0;1;2;0.487078
"A14";0;1;0;2;0;0.967036
"A14";0;1;0;2;1;0.970041
"A14";0;1;0;2;2;0.959985
"A14";0;1;1;0;0;0.198396
"A14";0;1;1;0;1;0.197619
"A14";0;1;1;0;2;0.197409
"A14";0;1;1;1;0;0.502349
"A14";0;1;1;1;1;0.493599
"A14";0;1;1;1;2;0.49671
"A14";0;1;1;2;0;0.967026
"A14";0;1;1;2;1;0.97386
"A14";0;1;1;2;2;0.975962
"A14";0;1;2;0;0;0.254794
"A14";0;1;2;0;1;0.229976
"A14";0;1;2;0;2;0.212846
"A14";0;1;2;1;0;0.515796
"A14";0;1;2;1;1;0.511853
"A14";0;1;2;1;2;0.524796
"A14";0;1;2;2;0;0.968736
"A14";0;1;2;2;1;0.97468
"A14";0;1;2;2;2;0.9871
"A14";0;2;0;0;0;0.194095
"A14";0;2;0;0;1;0.1985
"A14";0;2;0;0;2;0.195923
"A14";0;2;0;1;0;0.49176
"A14";0;2;0;1;1;0.494549
"A14";0;2;0;1;2;0.489931
"A14";0;2;0;2;0;0.957223
"A14";0;2;0;2;1;0.966355
"A14";0;2;0;2;2;0.99227
"A14";0;2;1;0;0;0.218527
"A14";0;2;1;0;1;0.214531
"A14";0;2;1;0;2;0.231974
"A14";0;2;1;1;0;0.508299
"A14";0;2;1;1;1;0.513413
"A14";0;2;1;1;2;0.530962
"A14";0;2;1;2;0;0.986147
"A14";0;2;1;2;1;1.01131
"A14";0;2;1;2;2;1.07211
"A14";0;2;2;0;0;0.22867
"A14";0;2;2;0;1;0.229936
"A14";0;2;2;0;2;0.245848
"A14";0;2;2;1;0;0.514269
"A14";0;2;2;1;1;0.514997
"A14";0;2;2;1;2;0.520513
"A14";0;2;2;2;0;0.956288
"A14";0;2;2;2;1;0.951953
"A14";0;2;2;2;2;0.984106
"A14";1;0;0;0;0;0.326751
"A14";1;0;0;0;1;0.346023
"A14";1;0;0;0;2;0.376676
"A14";1;0;0;1;0;0.652287
"A14";1;0;0;1;1;0.658995
"A14";1;0;0;1;2;0.81845
"A14";1;0;0;2;0;1.07479
"A14";1;0;0;2;1;1.10483
"A14";1;0;0;2;2;1.2179
"A14";1;0;1;0;0;0.65572
"A14";1;0;1;0;1;0.682911
"A14";1;0;1;0;2;0.849858
"A14";1;0;1;1;0;0.698555
"A14";1;0;1;1;1;0.743919
"A14";1;0;1;1;2;0.756867
"A14";1;0;1;2;0;1.19146
"A14";1;0;1;2;1;1.19176
"A14";1;0;1;2;2;1.27448
"A14";1;0;2;0;0;0.648846
"A14";1;0;2;0;1;0.682275
"A14";1;0;2;0;2;0.769902
"A14";1;0;2;1;0;0.842843
"A14";1;0;2;1;1;0.819928
"A14";1;0;2;1;2;0.850395
"A14";1;0;2;2;0;1.66164
"A14";1;0;2;2;1;1.67667
"A14";1;0;2;2;2;1.8764
"A14";1;1;0;0;0;0.559781
"A14";1;1;0;0;1;0.55574
"A14";1;1;0;0;2;0.711872
"A14";1;1;0;1;0;0.62211
"A14";1;1;0;1;1;0.62711
"A14";1;1;0;1;2;0.641893
"A14";1;1;0;2;0;1.19352
"A14";1;1;0;2;1;1.2183
"A14";1;1;0;2;2;1.3683
"A14";1;1;1;0;0;0.428659
"A14";1;1;1;0;1;0.454298
"A14";1;1;1;0;2;0.464549
"A14";1;1;1;1;0;0.805543
"A14";1;1;1;1;1;0.865783
"A14";1;1;1;1;2;0.941456
"A14";1;1;1;2;0;1.18706
"A14";1;1;1;2;1;1.22356
"A14";1;1;1;2;2;1.2957
"A14";1;1;2;0;0;0.635078
"A14";1;1;2;0;1;0.606874
"A14";1;1;2;0;2;0.636957
"A14";1;1;2;1;0;1.31169
"A14";1;1;2;1;1;1.33268
"A14";1;1;2;1;2;2.13225
"A14";1;1;2;2;0;1.28843
"A14";1;1;2;2;1;1.4192
"A14";1;1;2;2;2;1.90925
"A14";1;2;0;0;0;0.950129
"A14";1;2;0;0;1;1.07059
"A14";1;2;0;0;2;1.39043
"A14";1;2;0;1;0;0.864101
"A14";1;2;0;1;1;0.889141
"A14";1;2;0;1;2;1.24446
"A14";1;2;0;2;0;1.30471
"A14";1;2;0;2;1;1.33952
"A14";1;2;0;2;2;1.41137
"A14";1;2;1;0;0;1.02824
"A14";1;2;1;0;1;1.04983
"A14";1;2;1;0;2;1.26493
"A14";1;2;1;1;0;0.863251
"A14";1;2;1;1;1;0.849513
"A14";1;2;1;1;2;1.02366
"A14";1;2;1;2;0;1.40361
"A14";1;2;1;2;1;1.48381
"A14";1;2;1;2;2;1.60354
"A14";1;2;2;0;0;0.744183
"A14";1;2;2;0;1;0.785226
"A14";1;2;2;0;2;1.00896
"A14";1;2;2;1;0;0.868894
"A14";1;2;2;1;1;0.917644
"A14";1;2;2;1;2;0.911998
"A14";1;2;2;2;0;1.61221
"A14";1;2;2;2;1;1.65901
"A14";1;2;2;2;2;1.7788
"A14";2;0;0;0;0;0.492326
"A14";2;0;0;0;1;0.541821
"A14";2;0;0;0;2;0.593895
"A14";2;0;0;1;0;0.763727
"A14";2;0;0;1;1;0.842293
"A14";2;0;0;1;2;1.16261
"A14";2;0;0;2;0;1.32511
"A14";2;0;0;2;1;1.37498
"A14";2;0;0;2;2;1.53311
"A14";2;0;1;0;0;0.597983
"A14";2;0;1;0;1;0.618008
"A14";2;0;1;0;2;0.727571
"A14";2;0;1;1;0;1.28632
"A14";2;0;1;1;1;1.43893
"A14";2;0;1;1;2;1.86451
"A14";2;0;1;2;0;1.57499
"A14";2;0;1;2;1;1.64301
"A14";2;0;1;2;2;1.73813
"A14";2;0;2;0;0;0.990042
"A14";2;0;2;0;1;1.03614
"A14";2;0;2;0;2;1.04784
"A14";2;0;2;1;0;1.00358
"A14";2;0;2;1;1;0.985722
"A14";2;0;2;1;2;1.11464
"A14";2;0;2;2;0;1.3838
"A14";2;0;2;2;1;1.4007
"A14";2;0;2;2;2;1.42048
"A14";2;1;0;0;0;0.710161
"A14";2;1;0;0;1;0.802216
"A14";2;1;0;0;2;0.862329
"A14";2;1;0;1;0;0.922135
"A14";2;1;0;1;1;0.927947
"A14";2;1;0;1;2;0.959963
"A14";2;1;0;2;0;1.18925
"A14";2;1;0;2;1;1.18115
"A14";2;1;0;2;2;1.23016
"A14";2;1;1;0;0;0.592698
"A14";2;1;1;0;1;0.58086
"A14";2;1;1;0;2;0.607565
"A14";2;1;1;1;0;0.96415
"A14";2;1;1;1;1;0.954533
"A14";2;1;1;1;2;1.02375
"A14";2;1;1;2;0;1.49847
"A14";2;1;1;2;1;1.52795
"A14";2;1;1;2;2;1.63513
"A14";2;1;2;0;0;1.05766
"A14";2;1;2;0;1;1.13602
"A14";2;1;2;0;2;1.206
"A14";2;1;2;1;0;1.46499
"A14";2;1;2;1;1;1.62078
"A14";2;1;2;1;2;1.8817
"A14";2;1;2;2;0;1.59224
"A14";2;1;2;2;1;1.57538
"A14";2;1;2;2;2;1.68149
"A14";2;2;0;0;0;1.05068
"A14";2;2;0;0;1;1.02237
"A14";2;2;0;0;2;1.08589
"A14";2;2;0;1;0;0.99812
"A14";2;2;0;1;1;0.981225
"A14";2;2;0;1;2;1.00493
"A14";2;2;0;2;0;1.5721
"A14";2;2;0;2;1;1.56538
"A14";2;2;0;2;2;1.7162
"A14";2;2;1;0;0;1.24863
"A14";2;2;1;0;1;1.30805
"A14";2;2;1;0;2;1.37993
"A14";2;2;1;1;0;0.925492
"A14";2;2;1;1;1;0.925346
"A14";2;2;1;1;2;0.994333
"A14";2;2;1;2;0;2.24828
"A14";2;2;1;2;1;2.26833
"A14";2;2;1;2;2;2.33903
"A14";2;2;2;0;0;1.87911
"A14";2;2;2;0;1;1.85674
"A14";2;2;2;0;2;2.00753
"A14";2;2;2;1;0;1.48157
"A14";2;2;2;1;1;1.52367
"A14";2;2;2;1;2;1.71237
"A14";2;2;2;2;0;2.28447
"A14";2;2;2;2;1;2.46129
"A14";2;2;2;2;2;3.18235
"A15";0;0;0;0;0;0.278955
"A15";0;0;0;0;1;0.261612
